7-Mar-01, 0.9032 
8-Mar-01, 0.8966 
9-Mar-01, 0.8956 
12-Mar-01, 0.8867 
13-Mar-01, 0.8688 
14-Mar-01, 0.8674 
15-Mar-01, 0.8547 
16-Mar-01, 0.8581 
19-Mar-01, 0.8601 
20-Mar-01, 0.8536 
21-Mar-01, 0.8451 
22-Mar-01, 0.8428 
23-Mar-01, 0.8270 
26-Mar-01, 0.8343 
27-Mar-01, 0.8336 
28-Mar-01, 0.8369 
29-Mar-01, 0.8289 
30-Mar-01, 0.8346 
2-Apr-01, 0.8300 
3-Apr-01, 0.8373 
4-Apr-01, 0.8384 
5-Apr-01, 0.8434 
6-Apr-01, 0.8503 
10-Apr-01, 0.8476 
11-Apr-01, 0.8397 
16-Apr-01, 0.8437 
17-Apr-01, 0.8339 
18-Apr-01, 0.8326 
19-Apr-01, 0.8322 
20-Apr-01, 0.8328 
23-Apr-01, 0.8400 
24-Apr-01, 0.8426 
25-Apr-01, 0.8533 
26-Apr-01, 0.8400 
27-Apr-01, 0.8331 
30-Apr-01, 0.8140 
2-May-01, 0.8417 
3-May-01, 0.8394 
4-May-01, 0.8443 
7-May-01, 0.8389 
8-May-01, 0.8370 
9-May-01, 0.8423 
10-May-01, 0.8422 
11-May-01, 0.8608 
15-May-01, 0.8506 
16-May-01, 0.8529 
17-May-01, 0.8493 
18-May-01, 0.8463 
21-May-01, 0.8462 
22-May-01, 0.8456 
23-May-01, 0.8449 
24-May-01, 0.8386 
25-May-01, 0.8286 
28-May-01, 0.8218 
29-May-01, 0.8059 
30-May-01, 0.8216 
31-May-01, 0.8143 
1-Jun-01, 0.8196 
4-Jun-01, 0.8182 
5-Jun-01, 0.8097 
6-Jun-01, 0.8076 
7-Jun-01, 0.8158 
8-Jun-01, 0.8178 
11-Jun-01, 0.8178 
13-Jun-01, 0.8417 
14-Jun-01, 0.8470 
15-Jun-01, 0.8497 
18-Jun-01, 0.8466 
19-Jun-01, 0.8377 
20-Jun-01, 0.8371 
21-Jun-01, 0.8373 
22-Jun-01, 0.8351 
25-Jun-01, 0.8293 
26-Jun-01, 0.8281 
27-Jun-01, 0.8253 
28-Jun-01, 0.8255 
29-Jun-01, 0.8227 
2-Jul-01, 0.8159 
3-Jul-01, 0.8140 
4-Jul-01, 0.8127 
5-Jul-01, 0.8207 
6-Jul-01, 0.8164 
9-Jul-01, 0.8199 
10-Jul-01, 0.8166 
11-Jul-01, 0.8138 
12-Jul-01, 0.8184 
13-Jul-01, 0.8162 
16-Jul-01, 0.8168 
17-Jul-01, 0.8103 
18-Jul-01, 0.8233 
19-Jul-01, 0.8173 
20-Jul-01, 0.8147 
23-Jul-01, 0.8136 
24-Jul-01, 0.8114 
25-Jul-01, 0.8102 
26-Jul-01, 0.8086 
27-Jul-01, 0.8087 
30-Jul-01, 0.8015 
31-Jul-01, 0.8064 
1-Aug-01, 0.7936 
2-Aug-01, 0.7956 
3-Aug-01, 0.7900 
6-Aug-01, 0.7924 
7-Aug-01, 0.7892 
8-Aug-01, 0.7788 
9-Aug-01, 0.7647 
10-Aug-01, 0.7705 
13-Aug-01, 0.7771 
14-Aug-01, 0.7764 
15-Aug-01, 0.7858 
16-Aug-01, 0.7824 
17-Aug-01, 0.7764 
20-Aug-01, 0.7791 
21-Aug-01, 0.7768 
22-Aug-01, 0.7723 
23-Aug-01, 0.7641 
24-Aug-01, 0.7674 
27-Aug-01, 0.7681 
28-Aug-01, 0.7661 
29-Aug-01, 0.7598 
30-Aug-01, 0.7586 
31-Aug-01, 0.7601 
3-Sep-01, 0.7547 
4-Sep-01, 0.7544 
5-Sep-01, 0.7545 
6-Sep-01, 0.7676 
7-Sep-01, 0.7737 
10-Sep-01, 0.7748 
11-Sep-01, 0.7723 
12-Sep-01, 0.7470 
13-Sep-01, 0.7486 
14-Sep-01, 0.7456 
17-Sep-01, 0.7183 
18-Sep-01, 0.7315 
19-Sep-01, 0.7216 
20-Sep-01, 0.7168 
21-Sep-01, 0.7095 
24-Sep-01, 0.7017 
25-Sep-01, 0.7099 
26-Sep-01, 0.7000 
27-Sep-01, 0.7001 
28-Sep-01, 0.6938 
1-Oct-01, 0.6923 
2-Oct-01, 0.6830 
3-Oct-01, 0.6771 
4-Oct-01, 0.6794 
5-Oct-01, 0.6768 
8-Oct-01, 0.6613 
9-Oct-01, 0.6525 
10-Oct-01, 0.6341 
11-Oct-01, 0.6341 
12-Oct-01, 0.6477 
15-Oct-01, 0.6586 
16-Oct-01, 0.6573 
17-Oct-01, 0.6619 
18-Oct-01, 0.6535 
19-Oct-01, 0.6494 
22-Oct-01, 0.6422 
23-Oct-01, 0.6376 
24-Oct-01, 0.6337 
25-Oct-01, 0.6389 
26-Oct-01, 0.6445 
29-Oct-01, 0.6403 
30-Oct-01, 0.6411 
