Date,NAVPS
9-Jan-12,22.2984
10-Jan-12,22.3793
11-Jan-12,22.6470
12-Jan-12,22.6582
13-Jan-12,22.4820
16-Jan-12,22.4930
17-Jan-12,22.7005
18-Jan-12,22.7006
19-Jan-12,22.8112
20-Jan-12,23.0780
24-Jan-12,22.9213
25-Jan-12,22.7340
26-Jan-12,22.5647
27-Jan-12,22.8690
30-Jan-12,22.6686
31-Jan-12,22.8778
1-Feb-12,23.0415
2-Feb-12,23.4818
3-Feb-12,23.2559
6-Feb-12,23.5231
7-Feb-12,23.2225
8-Feb-12,23.4118
9-Feb-12,23.1581
10-Feb-12,23.3183
13-Feb-12,23.4324
14-Feb-12,23.2977
15-Feb-12,23.3345
16-Feb-12,23.2649
17-Feb-12,23.7186
20-Feb-12,24.0471
21-Feb-12,23.8525
22-Feb-12,23.9889
23-Feb-12,23.8596
24-Feb-12,23.8506
27-Feb-12,23.4220
28-Feb-12,23.4276
29-Feb-12,23.8489
1-Mar-12,23.9808
2-Mar-12,24.3294
5-Mar-12,24.3921
6-Mar-12,24.1290
7-Mar-12,23.9500
8-Mar-12,24.1247
9-Mar-12,24.2251
12-Mar-12,24.2575
13-Mar-12,24.4764
14-Mar-12,24.6376
15-Mar-12,24.6595
16-Mar-12,25.1819
19-Mar-12,25.1442
20-Mar-12,25.0494
21-Mar-12,24.8860
22-Mar-12,24.9566
23-Mar-12,24.8906
26-Mar-12,24.7733
27-Mar-12,25.0405
28-Mar-12,25.0173
29-Mar-12,25.1027
30-Mar-12,25.1594
2-Apr-12,25.1239
3-Apr-12,24.9516
4-Apr-12,24.8628
10-Apr-12,24.7981
11-Apr-12,24.7407
12-Apr-12,24.8774
13-Apr-12,25.1326
16-Apr-12,25.2431
17-Apr-12,25.3975
18-Apr-12,25.5978
19-Apr-12,25.5464
20-Apr-12,25.4945
24-Apr-12,25.5723
25-Apr-12,25.8382
27-Apr-12,25.6572
30-Apr-12,25.7656
2-May-12,25.9450
3-May-12,26.2736
4-May-12,26.2401
7-May-12,25.8082
8-May-12,25.9248
9-May-12,25.7380
10-May-12,25.5198
11-May-12,25.2958
14-May-12,24.8929
15-May-12,24.4943
16-May-12,23.9044
17-May-12,24.6674
18-May-12,24.0675
21-May-12,24.4498
22-May-12,24.4789
23-May-12,24.3762
24-May-12,24.3118
25-May-12,24.4205
28-May-12,24.5809
29-May-12,24.9507
30-May-12,24.8861
31-May-12,25.2513
1-Jun-12,25.0347
4-Jun-12,24.2102
5-Jun-12,24.3968
6-Jun-12,24.5945
7-Jun-12,24.8705
8-Jun-12,24.6864
11-Jun-12,25.0843
13-Jun-12,25.2592
14-Jun-12,24.8755
15-Jun-12,24.4757
18-Jun-12,25.1182
19-Jun-12,25.2540
20-Jun-12,25.5715
21-Jun-12,25.4318
22-Jun-12,25.3755
25-Jun-12,25.5440
26-Jun-12,25.6142
27-Jun-12,25.9879
28-Jun-12,25.9726
29-Jun-12,25.9771
2-Jul-12,26.1876
3-Jul-12,26.4905
4-Jul-12,26.4449
5-Jul-12,26.5165
6-Jul-12,26.5615
9-Jul-12,26.0479
10-Jul-12,25.9478
11-Jul-12,25.8905
12-Jul-12,25.7597
13-Jul-12,25.8325
16-Jul-12,26.1620
17-Jul-12,26.0887
18-Jul-12,25.7510
19-Jul-12,25.5855
20-Jun-12,25.6640
23-Jul-12,25.3511
24-Jul-12,25.4483
25-Jul-12,25.5197
26-Jul-12,25.4716
27-Jul-12,25.7167
30-Jul-12,25.9543
31-Jul-12,26.1175
1-Aug-12,26.0332
2-Aug-12,25.9812
3-Aug-12,25.9425
6-Aug-12,25.9359
8-Aug-12,26.0286
9-Aug-12,25.7640
10-Aug-12,25.7611
13-Aug-12,25.8163
14-Aug-12,25.8072
15-Aug-12,25.7966
16-Aug-12,25.5998
17-Aug-12,25.5634
22-Aug-12,25.2817
23-Aug-12,25.5151
24-Aug-12,25.2568
28-Aug-12,25.4286
29-Aug-12,25.5326
30-Aug-12,25.3277
31-Aug-12,25.4375
3-Sep-12,25.5851
4-Sep-12,25.4103
5-Sep-12,25.2823
6-Sep-12,25.3079
7-Sep-12,25.5221
10-Sep-12,25.5102
11-Sep-12,25.4927
12-Sep-12,25.5764
13-Sep-12,25.7522
14-Sep-12,26.0507
17-Sep-12,26.1605
18-Sep-12,26.1382
19-Sep-12,26.1137
20-Sep-12,26.0163
21-Sep-12,25.9715
24-Sep-12,26.1291
25-Sep-12,26.1380
26-Sep-12,26.0108
27-Sep-12,26.0812
28-Sep-12,26.3012
1-Oct-12,26.1498
2-Oct-12,26.3409
3-Oct-12,26.4539
4-Oct-12,26.6905
5-Oct-12,26.6855
8-Oct-12,26.6595
9-Oct-12,26.4449
10-Oct-12,26.3672
11-Oct-12,26.3300
12-Oct-12,26.4362
15-Oct-12,26.5276
16-Oct-12,26.6620
17-Oct-12,26.8102
18-Oct-12,26.7960
19-Oct-12,26.7517
22-Oct-12,26.7409
23-Oct-12,26.7792
24-Oct-12,26.5692
25-Oct-12,26.6097
29-Oct-12,26.5791
30-Oct-12,26.7258
31-Oct-12,26.8630
5-Nov-12,27.0786
6-Nov-12,27.1928
7-Nov-12,26.9742
8-Nov-12,27.0018
9-Nov-12,27.0978
12-Nov-12,27.0831
13-Nov-12,27.0226
14-Nov-12,27.0493
15-Nov-12,26.8463
16-Nov-12,26.9509
19-Nov-12,26.9976
20-Nov-12,27.2464
21-Nov-12,27.5253
22-Nov-12,27.3147
23-Nov-12,27.5045
26-Nov-12,27.6707
27-Nov-12,27.7095
28-Nov-12,27.8629
29-Nov-12,27.8519
3-Dec-12,28.0565
4-Dec-12,28.2214
5-Dec-12,28.1550
6-Dec-12,28.4705
7-Dec-12,28.5755
10-Dec-12,28.4078
11-Dec-12,28.6898
12-Dec-12,28.7683
13-Dec-12,28.6592
14-Dec-12,28.3347
17-Dec-12,27.9649
18-Dec-12,27.8887
19-Dec-12,28.3696
20-Dec-12,28.5483
21-Dec-12,28.6133
26-Dec-12,28.6897
27-Dec-12,28.5655
28-Dec-12,28.6523
2-Jan-13,28.8633
3-Jan-13,29.1755
4-Jan-13,29.3438
7-Jan-13,29.6968
8-Jan-13,29.7294
9-Jan-13,29.9411
10-Jan-13,29.6063
11-Jan-13,29.7525
14-Jan-13,29.9190
15-Jan-13,29.9140
16-Jan-13,29.7482
17-Jan-13,29.8809
18-Jan-13,30.0916
21-Jan-13,30.2361
22-Jan-13,29.9975
23-Jan-13,29.9082
24-Jan-13,30.0267
25-Jan-13,30.2478
28-Jan-13,30.4156
29-Jan-13,30.6708
30-Jan-13,30.9128
31-Jan-13,30.7173
1-Feb-13,31.0725
4-Feb-13,31.6455
5-Feb-13,31.7277
6-Feb-13,31.5642
7-Feb-13,31.7123
8-Feb-13,31.6969
11-Feb-13,31.7070
12-Feb-13,31.6982
13-Feb-13,31.9903
14-Feb-13,31.9300
15-Feb-13,32.0066
18-Feb-13,32.2221
19-Feb-13,32.4886
20-Feb-13,32.5700
21-Feb-13,32.5835
22-Feb-13,32.5320
25-Feb-13,32.8669
26-Feb-13,32.5558
27-Feb-13,32.5547
28-Feb-13,33.0259
1-Mar-13,32.6219
4-Mar-13,32.6066
5-Mar-13,32.9569
6-Mar-13,33.4805
7-Mar-13,32.9877
8-Mar-13,33.4476
11-Mar-13,33.4541
12-Mar-13,33.1833
13-Mar-13,33.1787
14-Mar-13,33.0705
15-Mar-13,32.8745
18-Mar-13,32.2176
19-Mar-13,31.8398
20-Mar-13,31.7597
21-Mar-13,31.9861
22-Mar-13,32.2033
25-Mar-13,32.5533
26-Mar-13,32.7959
27-Mar-13,33.4200
1-Apr-13,33.4389
2-Apr-13,33.0737
3-Apr-13,33.3523
4-Apr-13,33.2165
5-Apr-13,32.9830
8-Apr-13,33.0352
10-Apr-13,33.4383
11-Apr-13,33.5555
12-Apr-13,33.7540
15-Apr-13,33.5482
16-Apr-13,33.3193
17-Apr-13,33.6327
18-Apr-13,33.6847
19-Apr-13,34.0745
22-Apr-13,34.7072
23-Apr-13,34.2273
24-Apr-13,34.0997
25-Apr-13,34.2145
26-Apr-13,34.3540
29-Apr-13,34.3873
30-Apr-13,34.5983
2-May-13,34.7129
3-May-13,35.2301
6-May-13,35.0819
7-May-13,34.9728
8-May-13,35.0440
9-May-13,35.0744
10-May-13,35.3953
14-May-13,35.6077
15-May-13,35.8884
16-May-13,35.4802
17-May-13,35.3421
20-May-13,35.2434
21-May-13,35.4490
22-May-13,35.7162
23-May-13,35.3090
24-May-13,35.1216
27-May-13,34.3998
28-May-13,34.4661
29-May-13,34.9121
30-May-13,33.8546
31-May-13,34.0116
3-Jun-13,32.9789
4-Jun-13,32.6913
5-Jun-13,32.2343
6-Jun-13,32.5032
7-Jun-13,32.8776
10-Jun-13,33.4869
11-Jun-13,32.2642
13-Jun-13,30.7175
14-Jun-13,31.1351
17-Jun-13,31.4558
18-Jun-13,32.0682
19-Jun-13,32.0572
20-Jun-13,31.3581
21-Jun-13,30.7242
24-Jun-13,29.8369
25-Jun-13,29.0832
26-Jun-13,30.3343
27-Jun-13,31.1360
28-Jun-13,31.4917
1-Jul-13,31.7542
2-Jul-13,31.4823
3-Jul-13,31.5302
4-Jul-13,31.5412
5-Jul-13,31.6799
8-Jul-13,30.9848
9-Jul-13,31.0456
10-Jul-13,30.9204
11-Jul-13,31.3482
12-Jul-13,32.0026
15-Jul-13,32.1436
16-Jul-13,32.0190
17-Jul-13,31.9066
18-Jul-13,32.2240
19-Jul-13,32.1568
22-Jul-13,32.1429
23-Jul-13,32.6334
24-Jul-13,32.8904
25-Jul-13,32.9004
26-Jul-13,32.7943
29-Jul-13,32.5766
30-Jul-13,32.5874
31-Jul-13,32.1563
1-Aug-13,32.2561
2-Aug-13,31.7421
5-Aug-13,31.6481
6-Aug-13,31.3292
7-Aug-13,31.3734
8-Aug-13,31.3332
12-Aug-13,31.5188
13-Aug-13,31.9475
14-Aug-13,32.3165
15-Aug-13,32.0079
16-Aug-13,31.7779
22-Aug-13,30.1980
23-Aug-13,30.2579
27-Aug-13,29.3540
28-Aug-13,28.6659
29-Aug-13,29.4975
30-Aug-13,29.9928
2-Sep-13,30.0054
3-Sep-13,30.0892
4-Sep-13,29.6812
5-Sep-13,29.6929
6-Sep-13,29.7127
9-Sep-13,29.8381
10-Sep-13,30.1851
11-Sep-13,30.5925
12-Sep-13,30.4880
13-Sep-13,30.2694
16-Sep-13,30.8243
17-Sep-13,31.0293
18-Sep-13,30.9977
19-Sep-13,31.7508
20-Sep-13,31.4854
23-Sep-13,31.5903
24-Sep-13,31.4764
25-Sep-13,31.3545
26-Sep-13,31.2533
27-Sep-13,31.1587
30-Sep-13,30.5294
1-Oct-13,30.5198
2-Oct-13,31.0666
3-Oct-13,31.1564
4-Oct-13,31.1649
7-Oct-13,31.3904
8-Oct-13,31.4158
9-Oct-13,31.1738
10-Oct-13,31.5228
11-Oct-13,31.7413
14-Oct-13,31.5463
16-Oct-13,31.6891
17-Oct-13,31.8994
18-Oct-13,32.1330
21-Oct-13,32.1019
22-Oct-13,32.1224
23-Oct-13,32.2712
24-Oct-13,32.0826
25-Oct-13,31.9097
29-Oct-13,31.9118
30-Oct-13,32.1671
31-Oct-13,32.1018
4-Nov-13,31.9546
5-Nov-13,31.8849
6-Nov-13,31.7521
7-Nov-13,31.5662
8-Nov-13,31.2050
11-Nov-13,30.7928
12-Nov-13,30.9650
13-Nov-13,30.8989
14-Nov-13,30.9315
15-Nov-13,30.9545
18-Nov-13,30.9028
19-Nov-13,30.5040
20-Nov-13,29.9920
21-Nov-13,29.7853
22-Nov-13,29.6243
25-Nov-13,29.2808
26-Nov-13,29.2970
27-Nov-13,29.4813
28-Nov-13,29.9383
29-Nov-13,30.0898
2-Dec-13,30.1785
3-Dec-13,29.9551
4-Dec-13,29.6444
5-Dec-13,29.4443
6-Dec-13,29.3628
9-Dec-13,29.2976
10-Dec-13,28.8138
11-Dec-13,28.8115
12-Dec-13,28.3083
13-Dec-13,28.3609
16-Dec-13,28.5743
17-Dec-13,29.0333
18-Dec-13,29.1445
19-Dec-13,29.0023
20-Dec-13,28.6884
23-Dec-13,28.7668
26-Dec-13,28.8681
27-Dec-13,28.9003
2-Jan-14,29.3131
3-Jan-14,29.2368
6-Jan-14,29.4578
7-Jan-14,29.2270
8-Jan-14,29.4140
9-Jan-14,29.1838
10-Jan-14,28.8308
13-Jan-14,29.2243
14-Jan-14,29.2068
15-Jan-14,29.2867
16-Jan-14,29.4195
17-Jan-14,29.4406
20-Jan-14,29.5354
21-Jan-14,29.6085
22-Jan-14,30.0263
23-Jan-14,30.0879
24-Jan-14,30.1306
27-Jan-14,29.6864
28-Jan-14,29.4277
29-Jan-14,29.6197
30-Jan-14,29.4950
3-Feb-14,29.3434
4-Feb-14,28.8423
5-Feb-14,28.9165
6-Feb-14,28.9373
7-Feb-14,29.3192
10-Feb-14,29.5083
11-Feb-14,29.8127
12-Feb-14,29.8833
13-Feb-14,29.7934
14-Feb-14,29.8791
17-Feb-14,30.1777
18-Feb-14,30.2341
19-Feb-14,30.6795
20-Feb-14,30.9389
21-Feb-14,30.7503
24-Feb-14,30.7915
25-Feb-14,30.8600
26-Feb-14,30.9689
27-Feb-14,31.1141
28-Feb-14,31.3944
3-Mar-14,31.2730
4-Mar-14,31.2730
5-Mar-14,31.4857
6-Mar-14,31.7045
7-Mar-14,31.5395
10-Mar-14,31.5256
11-Mar-14,31.7157
12-Mar-14,31.4396
13-Mar-14,31.4182
14-Mar-14,31.2375
17-Mar-14,31.3906
18-Mar-14,31.6838
19-Mar-14,31.7233
20-Mar-14,31.5581
21-Mar-14,31.3180
24-Mar-14,31.5178
25-Mar-14,31.2723
26-Mar-14,31.2832
27-Mar-14,31.1414
28-Mar-14,31.2918
31-Mar-14,31.5755
1-Apr-14,31.9738
2-Apr-14,32.3557
3-Apr-14,32.3495
4-Apr-14,32.2863
7-Apr-14,32.4565
8-Apr-14,32.3384
10-Apr-14,32.6003
11-Apr-14,32.4629
14-Apr-14,32.4381
15-Apr-14,32.5758
16-Apr-14,32.8228
21-Apr-14,33.2367
22-Apr-14,33.3817
23-Apr-14,33.3281
24-Apr-14,33.1883
25-Apr-14,33.0695
28-Apr-14,32.7045
29-Apr-14,32.8648
30-Apr-14,33.1754
2-May-14,33.4005
5-May-14,33.4333
6-May-14,33.5312
7-May-14,33.5350
8-May-14,33.6593
9-May-14,33.9559
12-May-14,33.8229
13-May-14,34.0875
14-May-14,34.1441
15-May-14,33.9610
16-May-14,33.7654
19-May-14,34.0274
20-May-14,34.1323
21-May-14,33.5045
22-May-14,33.7892
23-May-14,33.6872
26-May-14,33.6494
27-May-14,33.6252
28-May-14,33.7351
29-May-14,33.2345
30-May-14,33.0791
2-Jun-14,33.4442
3-Jun-14,33.7585
4-Jun-14,33.7394
5-Jun-14,33.7826
6-Jun-14,33.7682
9-Jun-14,33.8579
10-Jun-14,33.7187
11-Jun-14,33.7679
13-Jun-14,33.6397
16-Jun-14,33.5539
17-Jun-14,33.3052
18-Jun-14,33.2973
19-Jun-14,33.3175
20-Jun-14,33.4727
23-Jun-14,33.6773
24-Jun-14,33.8108
25-Jun-14,34.0924
26-Jun-14,34.3728
27-Jun-14,34.1832
30-Jun-14,34.1956
1-Jul-14,34.1075
2-Jul-14,34.1242
3-Jul-14,34.4040
4-Jul-14,34.6974
7-Jul-14,34.8773
8-Jul-14,34.6320
9-Jul-14,34.4473
10-Jul-14,34.5664
11-Jul-14,34.4079
14-Jul-14,34.1453
15-Jul-14,34.2165
17-Jul-14,34.4270
18-Jul-14,34.3570
21-Jul-14,34.4960
22-Jul-14,34.3793
23-Jul-14,34.5537
24-Jul-14,34.5087
25-Jul-14,34.5273
28-Jul-14,34.4097
30-Jul-14,34.4797
31-Jul-14,34.4519
1-Aug-14,34.5579
4-Aug-14,35.0156
5-Aug-14,34.9689
6-Aug-14,34.8565
7-Aug-14,34.9114
8-Aug-14,34.6325
11-Aug-14,34.9543
12-Aug-14,35.0952
13-Aug-14,35.1501
14-Aug-14,35.3422
15-Aug-14,35.1087
18-Aug-14,35.2332
19-Aug-14,35.4936
20-Aug-14,35.6017
22-Aug-14,35.8037
26-Aug-14,35.8612
27-Aug-14,35.9601
28-Aug-14,35.7632
29-Aug-14,35.5282
1-Sep-14,35.6939
2-Sep-14,35.8085
3-Sep-14,36.2947
4-Sep-14,36.4815
5-Sep-14,36.8016
8-Sep-14,36.9307
9-Sep-14,36.7050
10-Sep-14,36.4478
11-Sep-14,36.4981
12-Sep-14,36.6593
15-Sep-14,36.4840
16-Sep-14,36.6548
17-Sep-14,36.8676
18-Sep-14,37.1303
22-Sep-14,37.1475
23-Sep-14,37.0037
24-Sep-14,37.2773
25-Sep-14,37.1045
26-Sep-14,36.9588
29-Sep-14,37.0234
30-Sep-14,37.0350
1-Oct-14,36.8325
2-Oct-14,36.3193
3-Oct-14,36.6547
7-Oct-14,36.7748
8-Oct-14,36.5516
9-Oct-14,36.6002
10-Oct-14,36.3475
13-Oct-14,35.4570
14-Oct-14,34.9716
15-Oct-14,35.7067
16-Oct-14,35.7605
17-Oct-14,35.6972
20-Oct-14,35.8763
21-Oct-14,35.9698
22-Oct-14,36.3316
23-Oct-14,36.1533
24-Oct-14,36.1158
27-Oct-14,36.0049
28-Oct-14,35.9075
29-Oct-14,36.1695
30-Oct-14,36.4453
31-Oct-14,36.7080
3-Nov-14,37.1621
4-Nov-14,36.8067
5-Nov-14,36.7913
6-Nov-14,36.9764
7-Nov-14,36.8852
10-Nov-14,36.7625
11-Nov-14,36.6552
12-Nov-14,36.7914
13-Nov-14,36.7323
14-Nov-14,36.7869
17-Nov-14,36.9153
18-Nov-14,37.0813
19-Nov-14,37.1130
20-Nov-14,37.0944
21-Nov-14,37.1858
24-Nov-14,37.4411
25-Nov-14,37.3755
26-Nov-14,37.5935
27-Nov-14,37.1334
28-Nov-14,37.3357
1-Dec-14,37.3695
2-Dec-14,37.4927
3-Dec-14,37.4746
4-Dec-14,37.1748
5-Dec-14,36.8213
9-Dec-14,36.5725
10-Dec-14,36.5474
11-Dec-14,36.0114
12-Dec-14,36.7799
15-Dec-14,37.0030
16-Dec-14,36.7290
17-Dec-14,36.0098
18-Dec-14,36.1607
19-Dec-14,36.5771
22-Dec-14,36.8208
23-Dec-14,36.9196
29-Dec-14,37.1886
5-Jan-15,37.2297
6-Jan-15,37.1847
7-Jan-15,37.3284
8-Jan-15,37.4833
9-Jan-15,37.5487
12-Jan-15,37.3797
13-Jan-15,37.5750
14-Jan-15,37.9518
19-Jan-15,37.8721
20-Jan-15,37.6118
21-Jan-15,37.5942
22-Jan-15,37.3574
23-Jan-15,38.0267
26-Jan-15,38.0204
27-Jan-15,38.2286
28-Jan-15,38.3466
29-Jan-15,38.1434
30-Jan-15,38.4645
2-Feb-15,38.0707
3-Feb-15,37.9757
4-Feb-15,38.3301
5-Feb-15,38.1378
6-Feb-15,38.4073
9-Feb-15,38.6351
10-Feb-15,38.3556
11-Feb-15,38.1584
12-Feb-15,38.2258
13-Feb-15,38.5727
16-Feb-15,38.6234
17-Feb-15,38.7116
18-Feb-15,38.6795
20-Feb-15,38.7121
23-Feb-15,38.7639
24-Feb-15,38.9058
25-Feb-15,39.0064
26-Feb-15,38.6208
27-Feb-15,38.5687
2-Mar-15,38.7919
3-Mar-15,38.7449
4-Mar-15,39.0602
5-Mar-15,38.9611
6-Mar-15,39.1924
9-Mar-15,38.9773
10-Mar-15,39.0105
11-Mar-15,38.6939
12-Mar-15,38.9532
13-Mar-15,38.8975
16-Mar-15,38.4677
17-Mar-15,38.7016
18-Mar-15,38.6075
19-Mar-15,38.8597
20-Mar-15,38.9236
23-Mar-15,38.9958
24-Mar-15,38.9093
25-Mar-15,38.8973
26-Mar-15,39.1121
27-Mar-15,39.1759
30-Mar-15,39.1868
31-Mar-15,39.1765
1-Apr-15,39.3936
6-Apr-15,39.6210
7-Apr-15,39.7690
8-Apr-15,39.5668
10-Apr-15,39.8522
13-Apr-15,39.5629
14-Apr-15,39.4130
15-Apr-15,38.5873
16-Apr-15,38.8318
17-Apr-15,38.7870
20-Apr-15,38.3862
21-Apr-15,38.3486
22-Apr-15,38.3151
23-Apr-15,38.6012
24-Apr-15,38.8582
27-Apr-15,38.9363
28-Apr-15,38.6853
29-Apr-15,38.4363
30-Apr-15,37.9732
4-May-15,38.3897
5-May-15,38.8800
6-May-15,38.7787
7-May-15,38.5285
8-May-15,38.2283
11-May-15,38.3567
12-May-15,38.4347
13-May-15,38.4972
14-May-15,38.5430
15-May-15,38.7683
18-May-15,38.8608
19-May-15,38.6393
20-May-15,38.7290
21-May-15,38.4422
22-May-15,38.2991
25-May-15,38.0203
26-May-15,37.8050
27-May-15,37.1517
28-May-15,36.7143
29-May-15,37.0703
1-Jun-15,37.4643
2-Jun-15,37.0080
3-Jun-15,37.0137
4-Jun-15,37.0551
5-Jun-15,36.9488
8-Jun-15,36.7716
9-Jun-15,35.9964
10-Jun-15,36.2604
11-Jun-15,36.7724
15-Jun-15,36.5693
16-Jun-15,36.7410
17-Jun-15,36.8885
18-Jun-15,37.1884
19-Jun-15,37.1572
22-Jun-15,37.1953
23-Jun-15,36.9500
24-Jun-15,37.2888
25-Jun-15,37.0663
26-Jun-15,37.1973
29-Jun-15,36.9553
30-Jun-15,36.9656
1-Jul-15,36.9968
2-Jul-15,37.0727
3-Jul-15,36.9011
6-Jul-15,36.4228
7-Jul-15,36.3518
8-Jul-15,35.9748
9-Jul-15,36.0532
10-Jul-15,36.1182
13-Jul-15,36.5476
14-Jul-15,36.7619
15-Jul-15,36.8860
16-Jul-15,37.1445
20-Jul-15,36.8694
21-Jul-15,37.2407
22-Jul-15,37.2818
23-Jul-15,37.3286
24-Jul-15,37.3970
27-Jul-15,36.8786
28-Jul-15,36.5930
29-Jul-15,36.6575
30-Jul-15,36.8091
31-Jul-15,36.9266
3-Aug-15,37.0343
4-Aug-15,37.1501
5-Aug-15,37.4746
6-Aug-15,37.1845
7-Aug-15,36.9106
10-Aug-15,36.8975
11-Aug-15,37.0482
12-Aug-15,36.6241
13-Aug-15,36.3473
14-Aug-15,36.1507
17-Aug-15,35.7493
18-Aug-15,35.6891
19-Aug-15,35.7844
20-Aug-15,35.5071
24-Aug-15,33.2113
25-Aug-15,33.4280
26-Aug-15,33.7583
27-Aug-15,34.4021
28-Aug-15,34.7981
1-Sep-15,34.7216
2-Sep-15,34.6448
3-Sep-15,34.7309
4-Sep-15,34.4650
7-Sep-15,33.9671
8-Sep-15,33.8142
9-Sep-15,34.0521
10-Sep-15,33.8067
11-Sep-15,33.8681
14-Sep-15,34.5052
15-Sep-15,34.6836
16-Sep-15,34.7032
17-Sep-15,34.8331
18-Sep-15,34.9383
21-Sep-15,34.6821
22-Sep-15,34.4628
23-Sep-15,33.9445
24-Sep-15,33.8950
28-Sep-15,33.4779
29-Sep-15,33.6310
30-Sep-15,33.7376
1-Oct-15,33.7827
2-Oct-15,33.6336
5-Oct-15,34.0911
6-Oct-15,34.4441
7-Oct-15,34.6530
8-Oct-15,34.6569
9-Oct-15,34.7946
12-Oct-15,34.8637
13-Oct-15,34.2762
14-Oct-15,33.8750
15-Oct-15,34.3080
16-Oct-15,34.3367
19-Oct-15,34.3845
20-Oct-15,34.4091
21-Oct-15,34.6044
22-Oct-15,34.7556
23-Oct-15,35.2634
26-Oct-15,35.6300
27-Oct-15,35.6679
28-Oct-15,35.4729
29-Oct-15,35.0043
30-Oct-15,34.8009
2-Nov-15,35.0793
3-Nov-15,35.1290
4-Nov-15,35.0997
5-Nov-15,34.7258
6-Nov-15,34.7174
9-Nov-15,34.4662
10-Nov-15,34.1604
11-Nov-15,34.0953
12-Nov-15,33.7466
13-Nov-15,33.6179
16-Nov-15,33.1296
17-Nov-15,33.3678
20-Nov-15,33.7914
23-Nov-15,34.0847
24-Nov-15,34.0605
25-Nov-15,34.3144
26-Nov-15,34.3139
27-Nov-15,33.7900
1-Dec-15,34.3024
2-Dec-15,34.2663
3-Dec-15,34.0372
4-Dec-15,33.7483
7-Dec-15,33.7033
8-Dec-15,33.3555
9-Dec-15,33.4137
10-Dec-15,33.2636
11-Dec-15,32.9314
14-Dec-15,33.0289
15-Dec-15,32.8404
16-Dec-15,33.2927
17-Dec-15,33.6759
18-Dec-15,33.4698
21-Dec-15,33.6304
22-Dec-15,33.8389
23-Dec-15,33.9767
28-Dec-15,33.9204
29-Dec-15,33.7769
4-Jan-16,33.2788
5-Jan-16,33.2672
6-Jan-16,33.1754
7-Jan-16,32.3568
8-Jan-16,32.1512
11-Jan-16,30.8967
12-Jan-16,31.0639
13-Jan-16,31.6946
14-Jan-16,31.3403
15-Jan-16,31.4613
18-Jan-16,30.9997
19-Jan-16,31.0901
20-Jan-16,30.6655
21-Jan-16,30.0197
22-Jan-16,30.4876
25-Jan-16,31.3377
26-Jan-16,30.8607
27-Jan-16,31.6019
28-Jan-16,31.7979
29-Jan-16,32.2406
1-Feb-16,32.3109
2-Feb-16,32.1028
3-Feb-16,31.6248
4-Feb-16,32.1149
5-Feb-16,32.5555
9-Feb-16,32.0610
10-Feb-16,32.0783
11-Feb-16,32.2156
12-Feb-16,32.1366
15-Feb-16,32.3156
16-Feb-16,32.5250
17-Feb-16,32.5694
18-Feb-16,32.9499
19-Feb-16,32.7470
22-Feb-16,32.6823
23-Feb-16,32.8303
24-Feb-16,32.5942
26-Feb-16,32.6131
29-Feb-16,32.2930
1-Mar-16,32.5232
2-Mar-16,33.1101
3-Mar-16,33.4383
4-Mar-16,33.1703
7-Mar-16,33.1645
8-Mar-16,33.2545
9-Mar-16,33.4626
10-Mar-16,33.8962
11-Mar-16,34.0961
14-Mar-16,34.1110
15-Mar-16,34.2473
16-Mar-16,33.9095
17-Mar-16,34.5456
18-Mar-16,34.8774
21-Mar-16,35.1773
22-Mar-16,35.0783
23-Mar-16,35.1590
28-Mar-16,35.0630
29-Mar-16,34.8496
30-Mar-16,34.9574
31-Mar-16,34.7899
1-Apr-16,34.7174
4-Apr-16,34.7379
5-Apr-16,34.5706
6-Apr-16,34.4302
7-Apr-16,34.6531
8-Apr-16,34.7218
11-Apr-16,34.9291
12-Apr-16,35.0339
13-Apr-16,35.1661
14-Apr-16,35.2722
15-Apr-16,35.0879
18-Apr-16,34.7246
19-Apr-16,34.6397
20-Apr-16,34.6057
21-Apr-16,34.8330
22-Apr-16,34.8264
25-Apr-16,34.7737
26-Apr-16,34.6649
27-Apr-16,34.5068
28-Apr-16,34.4635
29-Apr-16,34.4313
2-May-16,33.9758
3-May-16,33.9606
4-May-16,34.1147
5-May-16,33.7638
6-May-16,33.7807
10-May-16,34.5460
11-May-16,35.4760
12-May-16,35.1734
13-May-16,35.6454
16-May-16,35.9794
17-May-16,36.0348
18-May-16,36.0787
19-May-16,35.5725
20-May-16,35.0072
23-May-16,35.0757
24-May-16,35.3094
25-May-16,35.7136
26-May-16,35.3410
27-May-16,35.4610
30-May-16,35.6275
31-May-16,35.4012
1-Jun-16,35.8084
2-Jun-16,35.6866
3-Jun-16,35.8692
6-Jun-16,36.2181
7-Jun-16,36.7198
8-Jun-16,36.7199
9-Jun-16,35.9561
10-Jun-16,35.8314
13-Jun-16,35.9883
14-Jun-16,35.5733
15-Jun-16,35.7633
16-Jun-16,36.0415
17-Jun-16,36.2767
20-Jun-16,36.4339
21-Jun-16,36.8634
22-Jun-16,36.8253
23-Jun-16,36.7291
24-Jun-16,36.2995
27-Jun-16,36.6536
28-Jun-16,36.4584
29-Jun-16,36.9945
30-Jun-16,36.9863
1-Jul-16,37.0763
4-Jul-16,37.1484
5-Jul-16,37.0033
7-Jul-16,36.7615
8-Jul-16,36.8417
11-Jul-16,37.2654
12-Jul-16,37.6451
